sequence_id,timestep,heart_rate_bpm,hrv_ms,blood_oxygen_pct,accel_g,resp_rate_bpm,skin_temp_c,gsr_microsiemens,noise_db,steps_per_min,sleep_debt_hours,activity_level,noise_environment,skin_temp_profile,gsr_state,label
51,32,66.86,56.14,97.44,0.2,11.95,36.64,5.01,37.47,13,1.45,sedentary,quiet,normal,alert,rested
51,33,71.25,53.16,98.0,0.232,11.98,36.61,4.2,33.23,20,1.45,sedentary,quiet,normal,calm,rested
51,34,65.6,55.5,97.2,0.402,11.5,36.6,5.1,33.74,27,1.45,moderate,quiet,normal,alert,rested
51,35,72.03,55.87,96.28,0.328,11.58,36.55,4.43,36.0,28,1.45,moderate,quiet,normal,calm,rested
51,36,66.68,50.46,96.65,0.327,12.46,36.51,5.27,34.76,24,1.45,moderate,quiet,normal,alert,rested
51,37,69.38,59.25,96.84,0.112,12.78,36.56,5.01,36.58,23,1.45,moderate,quiet,normal,alert,rested
51,38,64.51,56.11,98.1,0.171,11.87,36.47,4.94,41.33,27,1.45,moderate,busy,normal,alert,rested
51,39,67.11,51.45,97.08,0.146,12.26,36.61,4.97,35.07,26,1.45,moderate,quiet,normal,alert,rested
51,40,66.84,57.77,96.89,0.174,11.86,36.43,4.89,36.94,31,1.45,moderate,quiet,normal,alert,rested
51,41,70.16,52.49,96.87,0.402,12.56,36.47,4.8,37.26,21,1.45,moderate,quiet,normal,alert,rested
51,42,71.42,54.36,96.96,0.282,11.38,36.5,4.79,37.87,26,1.45,moderate,quiet,normal,alert,rested
51,43,68.19,49.87,97.62,0.153,11.35,36.46,4.66,37.84,11,1.45,sedentary,quiet,normal,alert,rested
51,44,71.02,57.81,97.88,0.26,11.92,36.56,4.72,34.82,21,1.45,moderate,quiet,normal,alert,rested
51,45,68.53,53.96,97.0,0.377,11.44,36.42,4.88,36.6,22,1.45,moderate,quiet,normal,alert,rested
51,46,65.98,49.45,97.83,0.279,12.46,36.43,3.95,34.62,21,1.45,moderate,quiet,normal,calm,rested
51,47,64.01,46.25,97.55,0.105,9.64,36.52,4.69,37.47,8,1.45,sedentary,quiet,normal,alert,rested
52,0,64.77,51.1,97.17,0.198,12.04,36.59,4.56,42.4,34,0.84,moderate,busy,normal,alert,rested
52,1,68.48,56.11,97.54,0.269,11.64,36.54,5.08,35.46,18,0.84,sedentary,quiet,normal,alert,rested
52,2,63.91,51.81,97.51,0.289,11.77,36.64,4.41,39.0,25,0.84,moderate,quiet,normal,calm,rested
52,3,64.63,56.0,97.81,0.219,11.81,36.65,4.99,39.23,17,0.84,sedentary,quiet,normal,alert,rested
52,4,67.11,47.53,97.52,0.181,11.94,36.6,4.89,42.94,23,0.84,moderate,busy,normal,alert,rested
52,5,68.22,54.1,97.77,0.151,11.43,36.57,4.81,35.77,34,0.84,moderate,quiet,normal,alert,rested
52,6,70.85,60.55,97.51,0.335,12.76,36.49,5.17,36.95,20,0.84,moderate,quiet,normal,alert,rested
52,7,67.62,60.71,97.05,0.207,11.6,36.62,5.46,38.76,17,0.84,sedentary,quiet,normal,alert,rested
52,8,72.16,50.1,97.16,0.32,11.95,36.55,4.8,39.48,27,0.84,moderate,quiet,normal,alert,rested
52,9,68.26,55.26,97.29,0.362,10.6,36.62,5.2,36.95,22,0.84,moderate,quiet,normal,alert,rested
52,10,67.02,52.01,97.32,0.238,11.31,36.52,5.06,42.34,15,0.84,sedentary,busy,normal,alert,rested
52,11,65.17,52.96,97.38,0.387,12.62,36.51,4.67,42.6,17,0.84,sedentary,busy,normal,alert,rested
52,12,66.0,50.64,97.69,0.292,10.4,36.48,4.58,40.36,8,0.84,sedentary,busy,normal,alert,rested
52,13,65.37,51.57,97.06,0.349,11.32,36.44,4.53,37.58,22,0.84,moderate,quiet,normal,alert,rested
52,14,62.83,48.69,97.73,0.214,11.96,36.46,4.36,37.43,18,0.84,sedentary,quiet,normal,calm,rested
52,15,63.43,46.88,97.64,0.227,11.58,36.43,4.88,40.71,15,0.84,sedentary,busy,normal,alert,rested
52,16,64.31,47.02,98.41,0.238,10.31,36.52,4.06,40.53,11,0.84,sedentary,busy,normal,calm,rested
52,17,64.29,48.31,98.31,0.185,10.3,36.48,4.31,40.14,14,0.84,sedentary,busy,normal,calm,rested
52,18,56.68,46.4,98.31,0.146,9.98,36.47,4.23,42.45,14,0.84,sedentary,busy,normal,calm,rested
52,19,59.02,42.09,97.5,0.292,10.67,36.5,4.37,46.82,18,0.84,sedentary,busy,normal,calm,rested
52,20,59.0,41.32,96.79,0.248,11.01,36.48,4.24,41.68,14,0.84,sedentary,busy,normal,calm,rested
52,21,55.8,44.71,98.12,0.24,10.73,36.43,4.84,36.44,8,0.84,sedentary,quiet,normal,alert,rested
52,22,58.05,48.22,96.93,0.231,11.48,36.55,4.49,36.25,3,0.84,sedentary,quiet,normal,calm,rested
52,23,57.54,42.83,97.0,0.31,10.19,36.52,4.77,37.26,0,0.84,sedentary,quiet,normal,alert,rested
52,24,59.06,34.91,97.93,0.251,10.52,36.47,4.39,35.17,11,0.84,sedentary,quiet,normal,calm,rested
52,25,56.47,41.37,97.43,0.324,10.74,36.56,5.12,40.49,3,0.84,sedentary,busy,normal,alert,rested
52,26,56.85,37.89,97.33,0.385,10.49,36.59,4.77,42.47,0,0.84,sedentary,busy,normal,alert,rested
52,27,57.11,36.48,97.17,0.213,9.63,36.58,4.92,44.09,1,0.84,sedentary,busy,normal,alert,rested
52,28,55.67,43.13,97.5,0.358,10.29,36.48,5.15,37.29,10,0.84,sedentary,quiet,normal,alert,rested
52,29,56.91,39.3,96.94,0.498,9.81,36.59,4.82,35.68,0,0.84,sedentary,quiet,normal,alert,rested
52,30,56.33,38.9,97.51,0.278,9.21,36.49,4.67,41.69,6,0.84,sedentary,busy,normal,alert,rested
52,31,55.79,37.11,97.29,0.367,10.67,36.59,4.82,36.91,6,0.84,sedentary,quiet,normal,alert,rested
52,32,59.79,37.08,97.1,0.343,9.25,36.53,5.2,42.45,0,0.84,sedentary,busy,normal,alert,rested
52,33,55.69,38.7,97.03,0.132,9.85,36.58,5.41,38.66,1,0.84,sedentary,quiet,normal,alert,rested
52,34,59.82,42.48,96.85,0.21,10.71,36.62,4.28,46.42,0,0.84,sedentary,busy,normal,calm,rested
52,35,56.33,51.07,97.64,0.126,10.54,36.64,4.81,39.33,10,0.84,sedentary,quiet,normal,alert,rested
52,36,57.74,37.42,97.51,0.392,10.52,36.71,4.58,38.22,6,0.84,sedentary,quiet,normal,alert,rested
52,37,56.09,49.44,97.37,0.223,9.77,36.61,5.03,35.88,3,0.84,sedentary,quiet,normal,alert,rested
52,38,56.08,41.7,97.97,0.097,9.88,36.67,4.36,35.49,10,0.84,sedentary,quiet,normal,calm,rested
52,39,63.26,44.44,97.78,0.208,10.85,36.62,4.67,39.03,17,0.84,sedentary,quiet,normal,alert,rested
52,40,57.57,50.56,98.2,0.216,10.63,36.65,4.37,43.32,16,0.84,sedentary,busy,normal,calm,rested
52,41,63.41,45.45,97.93,0.183,11.12,36.64,4.54,34.12,15,0.84,sedentary,quiet,normal,alert,rested
52,42,59.7,43.56,97.8,0.27,11.22,36.59,4.52,36.57,12,0.84,sedentary,quiet,normal,alert,rested
52,43,63.32,48.7,98.04,0.221,9.94,36.66,4.61,39.32,13,0.84,sedentary,quiet,normal,alert,rested
52,44,67.75,52.34,97.47,0.366,10.56,36.74,4.35,39.55,10,0.84,sedentary,quiet,normal,calm,rested
52,45,64.54,49.52,98.58,0.331,11.19,36.67,4.22,37.09,18,0.84,sedentary,quiet,normal,calm,rested
52,46,67.06,54.71,97.56,0.404,11.61,36.66,4.75,33.51,16,0.84,sedentary,quiet,normal,alert,rested
52,47,67.78,52.88,97.6,0.157,10.59,36.65,4.92,39.1,19,0.84,sedentary,quiet,normal,alert,rested
53,0,60.86,55.19,97.39,0.161,11.21,36.5,4.51,40.56,18,1.05,sedentary,busy,normal,alert,rested
53,1,65.4,49.2,98.07,0.116,11.09,36.52,4.32,38.69,19,1.05,sedentary,quiet,normal,calm,rested
53,2,60.82,51.47,96.57,0.268,11.67,36.48,4.59,40.78,17,1.05,sedentary,busy,normal,alert,rested
53,3,63.24,50.29,97.43,0.14,11.13,36.5,3.76,40.26,12,1.05,sedentary,busy,normal,calm,rested
53,4,58.85,49.34,98.49,0.215,10.76,36.45,3.96,35.27,2,1.05,sedentary,quiet,normal,calm,rested
53,5,61.59,50.41,97.92,0.224,11.62,36.47,4.4,42.28,18,1.05,sedentary,busy,normal,calm,rested
53,6,57.7,48.4,97.72,0.276,10.21,36.48,4.62,37.84,6,1.05,sedentary,quiet,normal,alert,rested
53,7,56.54,39.43,97.11,0.199,11.16,36.5,3.98,40.42,5,1.05,sedentary,busy,normal,calm,rested
53,8,59.71,50.76,97.35,0.126,11.2,36.46,4.78,40.03,2,1.05,sedentary,busy,normal,alert,rested
53,9,62.37,43.94,97.15,0.219,10.17,36.47,5.1,40.18,11,1.05,sedentary,busy,normal,alert,rested
53,10,62.62,37.91,96.92,0.038,9.81,36.52,4.59,38.98,5,1.05,sedentary,quiet,normal,alert,rested
53,11,59.83,43.22,97.12,0.344,11.04,36.52,4.86,37.31,0,1.05,sedentary,quiet,normal,alert,rested
53,12,54.41,39.24,97.89,0.322,10.53,36.53,4.93,38.75,0,1.05,sedentary,quiet,normal,alert,rested
53,13,56.92,40.25,97.23,0.219,9.68,36.49,4.96,39.74,2,1.05,sedentary,quiet,normal,alert,rested
53,14,53.13,39.63,97.1,0.28,10.85,36.61,4.63,38.1,0,1.05,sedentary,quiet,normal,alert,rested
53,15,55.86,40.15,97.12,0.296,10.45,36.54,4.95,44.25,0,1.05,sedentary,busy,normal,alert,rested
53,16,53.83,39.78,97.64,0.253,8.83,36.53,5.03,40.7,0,1.05,sedentary,busy,normal,alert,rested
53,17,54.43,38.89,97.57,0.256,9.51,36.52,5.18,41.36,3,1.05,sedentary,busy,normal,alert,rested
53,18,60.04,38.19,97.69,0.37,10.4,36.65,4.55,40.82,2,1.05,sedentary,busy,normal,alert,rested
53,19,54.88,40.46,97.73,0.321,10.23,36.57,5.45,40.75,0,1.05,sedentary,busy,normal,alert,rested
53,20,58.12,42.72,97.19,0.351,11.03,36.52,5.01,35.6,2,1.05,sedentary,quiet,normal,alert,rested
53,21,54.46,43.19,97.34,0.135,11.55,36.65,4.58,40.85,0,1.05,sedentary,busy,normal,alert,rested
53,22,56.06,45.86,96.59,0.087,10.31,36.67,4.62,41.95,7,1.05,sedentary,busy,normal,alert,rested
53,23,62.21,37.87,97.21,0.223,10.33,36.6,4.73,42.15,3,1.05,sedentary,busy,normal,alert,rested
53,24,61.14,45.71,97.36,0.289,10.39,36.65,4.6,37.54,1,1.05,sedentary,quiet,normal,alert,rested
53,25,60.23,40.87,97.82,0.084,10.68,36.64,4.74,42.3,6,1.05,sedentary,busy,normal,alert,rested
53,26,60.69,42.52,98.36,0.073,11.46,36.66,4.2,45.14,0,1.05,sedentary,busy,normal,calm,rested
53,27,56.64,47.89,98.53,0.157,11.54,36.54,4.12,43.23,5,1.05,sedentary,busy,normal,calm,rested
53,28,61.87,46.54,98.89,0.066,10.87,36.58,4.42,35.67,13,1.05,sedentary,quiet,normal,calm,rested
53,29,61.12,46.05,97.54,0.235,11.94,36.62,4.26,33.15,14,1.05,sedentary,quiet,normal,calm,rested
53,30,70.31,46.09,97.99,0.271,10.3,36.66,4.43,39.39,4,1.05,sedentary,quiet,normal,calm,rested
53,31,62.6,48.0,98.29,0.18,11.7,36.63,4.41,40.15,22,1.05,moderate,busy,normal,calm,rested
53,32,62.6,45.76,97.76,0.116,11.39,36.63,4.69,39.38,17,1.05,sedentary,quiet,normal,alert,rested
53,33,64.2,54.27,96.83,0.367,10.93,36.56,4.58,38.16,23,1.05,moderate,quiet,normal,alert,rested
53,34,66.05,60.32,97.18,0.257,11.64,36.56,4.31,39.82,29,1.05,moderate,quiet,normal,calm,rested
53,35,67.33,57.41,98.33,0.192,11.55,36.6,4.33,37.14,14,1.05,sedentary,quiet,normal,calm,rested
53,36,69.28,50.42,97.3,0.446,12.72,36.53,4.75,37.58,34,1.05,moderate,quiet,normal,alert,rested
53,37,66.99,53.45,97.89,0.414,12.21,36.63,5.17,38.33,18,1.05,sedentary,quiet,normal,alert,rested
53,38,66.17,53.88,97.78,0.292,11.89,36.58,5.08,40.38,16,1.05,sedentary,busy,normal,alert,rested
53,39,69.72,55.77,96.73,0.206,11.01,36.67,5.12,39.43,29,1.05,moderate,quiet,normal,alert,rested
53,40,64.44,54.74,97.19,0.229,11.89,36.58,4.85,41.33,28,1.05,moderate,busy,normal,alert,rested
53,41,68.96,57.09,96.98,0.193,10.85,36.57,5.29,41.92,26,1.05,moderate,busy,normal,alert,rested
53,42,68.26,57.29,97.02,0.341,12.15,36.6,5.56,39.04,16,1.05,sedentary,quiet,normal,alert,rested
53,43,67.36,54.15,97.45,0.307,11.28,36.53,4.98,39.12,20,1.05,moderate,quiet,normal,alert,rested
53,44,70.62,50.58,97.08,0.198,11.06,36.47,4.69,36.15,19,1.05,sedentary,quiet,normal,alert,rested
53,45,64.27,56.26,97.66,0.098,12.81,36.46,4.73,42.12,24,1.05,moderate,busy,normal,alert,rested
53,46,67.45,50.12,97.02,0.375,10.77,36.49,4.76,39.49,25,1.05,moderate,quiet,normal,alert,rested
53,47,62.82,53.76,97.23,0.323,11.51,36.51,4.9,34.02,16,1.05,sedentary,quiet,normal,alert,rested
54,0,69.23,57.09,97.03,0.299,11.89,36.66,4.92,34.3,20,0.82,moderate,quiet,normal,alert,rested
54,1,70.39,54.23,97.06,0.354,11.37,36.57,4.97,36.74,15,0.82,sedentary,quiet,normal,alert,rested
54,2,67.71,58.14,96.68,0.218,12.19,36.65,4.91,38.21,23,0.82,moderate,quiet,normal,alert,rested
54,3,65.72,57.99,97.83,0.31,12.8,36.5,5.06,36.93,18,0.82,sedentary,quiet,normal,alert,rested
54,4,69.95,55.92,97.22,0.228,11.35,36.64,4.7,40.55,25,0.82,moderate,busy,normal,alert,rested
54,5,68.65,55.46,96.84,0.327,13.07,36.47,4.76,31.02,23,0.82,moderate,quiet,normal,alert,rested
54,6,69.1,50.28,97.34,0.211,12.54,36.45,5.31,36.11,7,0.82,sedentary,quiet,normal,alert,rested
54,7,67.78,54.68,97.31,0.339,11.22,36.53,4.87,37.7,11,0.82,sedentary,quiet,normal,alert,rested
54,8,67.64,51.62,97.47,0.244,11.39,36.52,5.19,41.36,17,0.82,sedentary,busy,normal,alert,rested
54,9,63.6,53.33,98.09,0.101,11.62,36.55,4.56,34.87,7,0.82,sedentary,quiet,normal,alert,rested
54,10,63.94,47.83,96.95,0.284,11.97,36.42,5.12,33.93,12,0.82,sedentary,quiet,normal,alert,rested
54,11,61.23,47.06,97.77,0.222,10.71,36.5,4.16,35.72,16,0.82,sedentary,quiet,normal,calm,rested
54,12,60.32,45.94,97.24,0.334,11.57,36.57,4.78,38.89,11,0.82,sedentary,quiet,normal,alert,rested
54,13,63.79,49.01,97.62,0.279,11.79,36.47,4.02,39.13,3,0.82,sedentary,quiet,normal,calm,rested
54,14,63.43,46.36,98.26,0.09,11.01,36.45,4.18,37.63,19,0.82,sedentary,quiet,normal,calm,rested
54,15,61.63,43.6,97.92,0.219,10.96,36.42,4.32,44.01,17,0.82,sedentary,busy,normal,calm,rested
54,16,58.39,49.17,97.9,0.202,10.42,36.38,4.33,38.87,13,0.82,sedentary,quiet,normal,calm,rested
54,17,60.13,39.38,97.45,0.117,9.63,36.55,4.26,43.69,0,0.82,sedentary,busy,normal,calm,rested
54,18,59.55,45.4,96.96,0.195,9.74,36.58,4.44,37.62,0,0.82,sedentary,quiet,normal,calm,rested
54,19,57.06,43.95,97.67,0.223,11.72,36.45,4.62,33.96,0,0.82,sedentary,quiet,normal,alert,rested
54,20,56.89,39.25,97.88,0.368,11.99,36.6,4.54,38.46,0,0.82,sedentary,quiet,normal,alert,rested
54,21,54.99,42.77,97.74,0.213,10.97,36.51,5.39,46.73,0,0.82,sedentary,busy,normal,alert,rested
54,22,55.44,40.03,98.03,0.271,9.85,36.45,4.78,37.43,0,0.82,sedentary,quiet,normal,alert,rested
54,23,56.92,37.9,97.88,0.303,9.65,36.48,4.65,37.0,2,0.82,sedentary,quiet,normal,alert,rested
54,24,59.36,44.05,96.75,0.367,9.97,36.45,4.81,36.25,0,0.82,sedentary,quiet,normal,alert,rested
54,25,61.36,42.75,96.48,0.215,10.75,36.57,4.72,46.17,0,0.82,sedentary,busy,normal,alert,rested
54,26,56.65,39.29,97.9,0.358,9.91,36.56,4.76,39.2,12,0.82,sedentary,quiet,normal,alert,rested
54,27,56.2,41.33,96.82,0.4,10.31,36.61,4.87,37.65,0,0.82,sedentary,quiet,normal,alert,rested
54,28,53.6,44.63,97.03,0.267,9.79,36.53,4.96,46.28,0,0.82,sedentary,busy,normal,alert,rested
54,29,53.09,38.54,97.35,0.292,9.58,36.53,4.75,31.83,0,0.82,sedentary,quiet,normal,alert,rested
54,30,57.72,41.4,96.99,0.191,9.22,36.73,4.82,35.06,0,0.82,sedentary,quiet,normal,alert,rested
54,31,58.29,40.6,97.82,0.319,10.31,36.61,4.63,44.05,0,0.82,sedentary,busy,normal,alert,rested
54,32,60.08,42.07,97.18,0.211,10.46,36.59,4.89,35.6,9,0.82,sedentary,quiet,normal,alert,rested
54,33,56.97,40.41,97.3,0.277,11.05,36.71,4.58,40.9,8,0.82,sedentary,busy,normal,alert,rested
54,34,60.07,53.99,97.57,0.124,11.52,36.65,4.25,40.86,0,0.82,sedentary,busy,normal,calm,rested
54,35,60.46,40.64,97.68,0.218,10.44,36.55,4.35,40.2,19,0.82,sedentary,busy,normal,calm,rested
54,36,57.76,46.57,97.61,0.119,11.53,36.68,4.75,34.19,14,0.82,sedentary,quiet,normal,alert,rested
54,37,66.14,46.92,98.12,0.105,11.19,36.57,4.24,43.61,9,0.82,sedentary,busy,normal,calm,rested
54,38,63.32,51.19,98.33,0.224,11.16,36.62,3.8,36.47,6,0.82,sedentary,quiet,normal,calm,rested
54,39,59.35,48.28,97.88,0.18,11.9,36.67,3.94,40.69,15,0.82,sedentary,busy,normal,calm,rested
54,40,61.6,46.81,97.98,0.287,10.69,36.61,4.28,42.68,16,0.82,sedentary,busy,normal,calm,rested
54,41,67.34,53.76,97.56,0.174,12.6,36.74,4.13,37.03,25,0.82,moderate,quiet,normal,calm,rested
54,42,69.77,55.73,97.24,0.321,10.78,36.6,4.72,38.05,28,0.82,moderate,quiet,normal,alert,rested
54,43,64.41,53.85,97.23,0.352,11.97,36.65,4.71,42.77,16,0.82,sedentary,busy,normal,alert,rested
54,44,71.24,54.24,97.35,0.29,11.57,36.59,4.65,43.82,25,0.82,moderate,busy,normal,alert,rested
54,45,72.33,47.6,97.04,0.218,12.27,36.65,4.83,40.12,20,0.82,sedentary,busy,normal,alert,rested
54,46,67.67,55.45,97.27,0.221,11.64,36.59,4.24,37.73,25,0.82,moderate,quiet,normal,calm,rested
54,47,68.03,47.32,96.8,0.167,12.34,36.5,5.67,41.84,31,0.82,moderate,busy,normal,alert,rested
55,0,70.1,57.29,96.61,0.367,13.34,36.61,4.83,37.85,25,0.5,moderate,quiet,normal,alert,rested
55,1,69.39,56.28,97.56,0.241,11.57,36.57,4.52,35.96,27,0.5,moderate,quiet,normal,alert,rested
55,2,68.94,50.89,97.82,0.246,11.32,36.67,4.7,32.69,22,0.5,moderate,quiet,normal,alert,rested
55,3,65.84,62.16,96.87,0.196,12.35,36.58,4.55,41.83,24,0.5,moderate,busy,normal,alert,rested
55,4,71.45,51.76,97.0,0.306,12.27,36.55,4.83,39.59,17,0.5,sedentary,quiet,normal,alert,rested
55,5,69.41,50.93,97.1,0.293,11.34,36.57,4.71,38.23,16,0.5,sedentary,quiet,normal,alert,rested
55,6,67.94,56.42,97.28,0.208,12.31,36.52,4.51,36.97,24,0.5,moderate,quiet,normal,alert,rested
55,7,69.05,50.28,97.37,0.218,12.05,36.52,4.93,42.28,11,0.5,sedentary,busy,normal,alert,rested
55,8,63.35,53.43,97.9,0.275,11.31,36.5,4.77,33.37,20,0.5,sedentary,quiet,normal,alert,rested
55,9,62.38,53.15,98.23,0.269,12.02,36.57,4.59,35.93,14,0.5,sedentary,quiet,normal,alert,rested
55,10,62.85,50.56,97.64,0.121,11.38,36.53,4.64,38.57,18,0.5,sedentary,quiet,normal,alert,rested
55,11,66.21,45.51,97.82,0.338,11.4,36.49,5.14,38.87,5,0.5,sedentary,quiet,normal,alert,rested
55,12,60.18,47.38,96.93,0.29,10.93,36.51,4.66,37.93,4,0.5,sedentary,quiet,normal,alert,rested
55,13,58.71,44.31,96.96,0.312,11.16,36.55,4.37,32.67,28,0.5,moderate,quiet,normal,calm,rested
55,14,62.7,47.75,98.39,0.277,12.9,36.5,4.41,38.37,6,0.5,sedentary,quiet,normal,calm,rested
55,15,60.55,42.72,98.61,0.238,11.42,36.49,4.73,36.99,5,0.5,sedentary,quiet,normal,alert,rested
55,16,61.08,48.58,98.24,0.079,11.2,36.58,4.34,36.8,13,0.5,sedentary,quiet,normal,calm,rested
55,17,62.7,42.0,97.57,0.244,10.23,36.53,4.76,38.14,13,0.5,sedentary,quiet,normal,alert,rested
55,18,60.46,40.72,97.86,0.306,10.72,36.52,4.39,40.48,8,0.5,sedentary,busy,normal,calm,rested
55,19,62.18,40.83,97.8,0.27,10.34,36.52,3.79,40.52,0,0.5,sedentary,busy,normal,calm,rested
55,20,55.54,38.67,97.38,0.255,9.69,36.42,4.52,41.19,2,0.5,sedentary,busy,normal,alert,rested
55,21,55.58,40.06,97.41,0.248,9.98,36.57,5.28,36.26,3,0.5,sedentary,quiet,normal,alert,rested
55,22,54.58,41.23,97.54,0.262,10.68,36.56,4.03,39.42,0,0.5,sedentary,quiet,normal,calm,rested
55,23,52.36,39.6,96.59,0.279,10.46,36.55,4.77,38.1,2,0.5,sedentary,quiet,normal,alert,rested
55,24,59.85,38.67,97.18,0.304,9.99,36.55,4.76,37.76,1,0.5,sedentary,quiet,normal,alert,rested
55,25,54.46,39.65,96.93,0.252,9.74,36.64,5.11,41.35,0,0.5,sedentary,busy,normal,alert,rested
55,26,58.19,39.55,96.8,0.239,10.79,36.65,5.3,35.8,0,0.5,sedentary,quiet,normal,alert,rested
55,27,56.91,41.46,96.29,0.361,9.98,36.61,4.34,34.2,0,0.5,sedentary,quiet,normal,calm,rested
55,28,58.24,38.54,96.7,0.456,9.65,36.54,5.15,39.64,1,0.5,sedentary,quiet,normal,alert,rested
55,29,54.08,35.57,97.84,0.318,10.45,36.6,4.71,38.14,6,0.5,sedentary,quiet,normal,alert,rested
55,30,57.01,36.75,96.76,0.293,11.09,36.65,4.8,38.8,0,0.5,sedentary,quiet,normal,alert,rested
55,31,59.03,43.41,97.06,0.221,9.44,36.63,5.39,32.77,10,0.5,sedentary,quiet,normal,alert,rested
55,32,58.25,41.62,97.29,0.195,11.03,36.63,5.02,41.8,0,0.5,sedentary,busy,normal,alert,rested
55,33,60.53,41.36,97.32,0.175,9.84,36.72,5.1,44.7,0,0.5,sedentary,busy,normal,alert,rested
55,34,60.32,41.7,97.68,0.235,9.71,36.68,4.65,39.18,0,0.5,sedentary,quiet,normal,alert,rested
55,35,59.52,42.45,97.52,0.142,10.38,36.63,4.44,37.5,9,0.5,sedentary,quiet,normal,calm,rested
55,36,56.09,46.0,97.84,0.198,11.21,36.7,4.39,38.5,3,0.5,sedentary,quiet,normal,calm,rested
55,37,59.25,42.29,97.56,0.172,10.28,36.67,4.53,38.07,9,0.5,sedentary,quiet,normal,alert,rested
55,38,62.11,46.76,98.04,0.103,11.13,36.62,3.81,38.22,17,0.5,sedentary,quiet,normal,calm,rested
55,39,59.93,46.82,98.26,0.301,11.37,36.6,4.27,36.13,14,0.5,sedentary,quiet,normal,calm,rested
55,40,63.76,46.51,97.31,0.145,11.38,36.71,4.2,33.48,12,0.5,sedentary,quiet,normal,calm,rested
55,41,65.05,49.45,97.5,0.267,10.59,36.67,4.52,38.71,22,0.5,moderate,quiet,normal,alert,rested
55,42,65.9,52.17,98.25,0.298,11.79,36.67,4.44,39.74,14,0.5,sedentary,quiet,normal,calm,rested
55,43,66.84,54.72,97.82,0.195,11.36,36.65,4.69,36.37,16,0.5,sedentary,quiet,normal,alert,rested
55,44,65.52,46.35,97.22,0.186,11.48,36.57,4.78,45.07,19,0.5,sedentary,busy,normal,alert,rested
55,45,69.88,52.58,97.23,0.356,11.44,36.63,5.04,44.08,20,0.5,moderate,busy,normal,alert,rested
55,46,65.33,52.41,96.86,0.276,11.89,36.62,4.96,40.01,18,0.5,sedentary,busy,normal,alert,rested
55,47,63.22,60.79,97.08,0.18,11.99,36.61,5.12,39.89,11,0.5,sedentary,quiet,normal,alert,rested
56,0,66.48,55.58,96.84,0.292,12.03,36.52,4.9,32.28,13,1.37,sedentary,quiet,normal,alert,rested
56,1,63.6,52.5,97.66,0.2,12.33,36.53,4.98,34.82,29,1.37,moderate,quiet,normal,alert,rested
56,2,63.96,50.63,97.15,0.272,10.77,36.51,5.06,42.36,12,1.37,sedentary,busy,normal,alert,rested
56,3,65.57,53.77,97.85,0.198,11.23,36.51,4.85,42.35,5,1.37,sedentary,busy,normal,alert,rested
56,4,63.29,51.67,97.99,0.271,11.51,36.5,3.98,36.71,11,1.37,sedentary,quiet,normal,calm,rested
56,5,64.5,51.76,97.69,0.322,12.04,36.55,4.24,37.72,20,1.37,moderate,quiet,normal,calm,rested
56,6,65.37,50.01,97.5,0.274,10.81,36.47,4.42,41.29,12,1.37,sedentary,busy,normal,calm,rested
56,7,61.82,42.9,98.09,0.182,10.76,36.44,4.03,37.5,16,1.37,sedentary,quiet,normal,calm,rested
56,8,55.78,41.47,97.97,0.126,11.4,36.45,4.43,38.48,7,1.37,sedentary,quiet,normal,calm,rested
56,9,64.0,42.15,97.67,0.331,10.08,36.48,4.67,38.72,4,1.37,sedentary,quiet,normal,alert,rested
56,10,63.43,45.48,97.24,0.194,10.37,36.43,4.47,45.11,7,1.37,sedentary,busy,normal,calm,rested
56,11,56.36,46.93,98.58,0.214,9.72,36.5,4.43,36.08,0,1.37,sedentary,quiet,normal,calm,rested
56,12,61.02,43.85,97.61,0.23,10.7,36.47,4.54,33.28,2,1.37,sedentary,quiet,normal,alert,rested
56,13,57.79,40.54,97.57,0.265,11.01,36.47,4.63,34.84,1,1.37,sedentary,quiet,normal,alert,rested
56,14,51.2,36.76,97.32,0.247,10.61,36.45,4.31,39.95,4,1.37,sedentary,quiet,normal,calm,rested
56,15,53.28,37.43,96.73,0.185,10.35,36.44,4.49,40.15,2,1.37,sedentary,busy,normal,calm,rested
56,16,57.56,38.97,97.53,0.314,10.86,36.44,5.09,37.78,0,1.37,sedentary,quiet,normal,alert,rested
56,17,53.26,38.21,97.22,0.481,9.59,36.46,4.99,34.66,0,1.37,sedentary,quiet,normal,alert,rested
56,18,59.96,38.01,96.98,0.332,10.53,36.52,5.21,41.07,4,1.37,sedentary,busy,normal,alert,rested
56,19,55.76,35.73,97.8,0.303,9.1,36.59,5.14,36.66,0,1.37,sedentary,quiet,normal,alert,rested
56,20,58.55,37.16,97.85,0.391,10.38,36.64,4.79,33.69,0,1.37,sedentary,quiet,normal,alert,rested
56,21,55.52,31.93,97.02,0.293,9.83,36.58,5.43,34.86,0,1.37,sedentary,quiet,normal,alert,rested
56,22,54.61,39.38,97.13,0.252,9.31,36.62,4.76,34.99,7,1.37,sedentary,quiet,normal,alert,rested
56,23,59.77,43.32,97.52,0.22,10.09,36.67,4.98,36.44,7,1.37,sedentary,quiet,normal,alert,rested
56,24,59.52,41.31,97.51,0.329,10.02,36.64,4.69,40.19,0,1.37,sedentary,busy,normal,alert,rested
